0.4326569337412405, 15.000242032296788
0.4352708825465701, 14.597258258141965
0.4391433992952045, 14.000245259394077
0.5060411261278723, 13.686845706024343
0.5777794988963354, 12.627179904219751
0.5805870735390961, 12.194345480127534
0.6167951051388325, 11.612273941834797
0.9767455369244491, 11.11991570821877
0.7862177128916112, 10.492955246614773
1.0819811795686043, 9.89608746724496
1.084401502536501, 9.522954343027532
1.4092088448282567, 9.448489073048572
1.3138481198931213, 9.149934167215271
1.185183750919725, 8.985691050613791
1.2183905820392695, 8.866304586350667
1.3163652557797345, 8.761875718029145
1.6116446578631471, 8.239634563502818
1.3853928668241515, 8.120119015348074
2.0746040351624533, 6.866730563193018
1.61677574255509, 7.448592340161868
2.630503814428998, 6.165514592933947
2.9574410409325047, 5.76269217364365
3.1856290903458184, 5.583701222424452
3.3820625024203252, 5.3002168609379225
3.8384386012469527, 4.942234958499528
4.813828757309375, 4.569585898875678
5.401386360996014, 3.987788663852635
6.37667970413972, 3.6300649291974842
3.90562676683577, 4.584059430223702
1.912151957557219, 6.911425860666846
6.9599775394028605, 3.7049819927971175
7.351392169771138, 3.3618931443545144
8.09733570847694, 3.3622642605429256
9.2662548890524, 3.1538905884934607
9.91741858033536, 2.7661548490363863
11.377163768733302, 2.7221049710206664
15.725612825775473, 2.3362086770191937
14.81818533865159, 2.2312796086176405
15.239902412577939, 2.2165640449728254
17.315184138171396, 2.277298015980584
18.872807187391082, 2.1437445946120377
20.009681291871587, 1.8756534872013315
19.87859659993029, 2.0845434948172805
22.14953723424854, 1.9811957040880834
22.05020717964605, 2.2945791219713687
23.349920613406653, 1.9220914172120427
27.306955040080545, 1.8792839716531766
28.40897649382333, 1.9843098529734444
29.903283894202843, 1.6119189611328402
30.063509274677607, 1.9105061379390467
31.686965108624094, 1.6277317378564327
33.923537156798204, 1.8228743110147274
38.04312047399605, 1.720446243013333
38.530960771405326, 1.511733725748364
40.05547380242419, 1.4826414436742432
41.578437826743595, 1.6923543610992766
45.08258141966464, 1.4702171191057047
46.34637726058165, 1.6350249777330284
46.44522325059056, 1.3962681846932323
49.00679626689385, 1.4870948379351745
50.077353522053976, 1.4428513340820182
